,hmean,smean,vmean,hmax,smax,vmax
674,6.03194,16.146813333333334,5.0375266666666665,254,254,252
675,1.3277533333333333,7.1287,1.5519733333333334,170,254,234
676,1.43464,8.608193333333332,2.01898,238,254,250
677,1.24854,4.19544,1.2556133333333332,178,254,132
678,1.7110466666666666,3.0644533333333333,1.04012,178,254,128
679,13.482406666666666,38.74082,16.412326666666665,194,254,214
680,9.601413333333333,26.576626666666666,7.996786666666667,130,254,126
681,10.57956,31.23658,9.105026666666667,126,254,140
682,8.1416,27.551806666666668,7.0066,94,254,106
683,11.393886666666667,32.277593333333336,10.349813333333334,156,254,178
684,34.25707333333333,27.46868,28.51286,254,198,230
685,15.279,25.71814,10.758113333333334,172,254,164
686,11.985786666666666,32.43700666666667,9.99214,184,254,216
687,9.103273333333334,31.41894,7.936006666666667,164,254,176
688,9.35596,24.425073333333334,7.722833333333333,146,254,132
689,10.13292,33.04725333333333,9.302253333333333,124,254,150
690,7.723713333333333,29.565953333333333,6.6148533333333335,222,254,240
691,12.98884,30.42378,8.74018,252,254,242
692,15.822906666666666,19.410026666666667,8.718453333333333,130,254,79
693,14.729086666666667,27.035626666666666,10.38686,236,254,244
694,21.00756,36.02906,25.456806666666665,178,254,202
695,28.049766666666667,23.397193333333334,23.0858,254,254,228
696,7.654326666666667,22.45664,7.833886666666666,112,254,116
697,10.072706666666667,28.291446666666666,10.73714,140,254,164
698,6.288413333333334,24.38048,6.655786666666667,138,254,136
699,9.6643,25.51646,16.850726666666667,190,254,250
700,3.201513333333333,16.899153333333334,3.3950533333333333,130,254,148
701,4.448173333333333,24.736373333333333,5.256286666666667,234,254,194
702,18.068833333333334,28.814686666666667,13.429646666666667,200,254,188
703,18.08572,32.30471333333333,12.395146666666667,106,254,114
704,12.030286666666667,26.181553333333333,8.67818,70,254,58
705,10.525646666666667,25.4896,7.519826666666667,78,254,64
706,25.389993333333333,22.106393333333333,20.883686666666666,254,200,234
707,12.239733333333334,35.94212666666667,12.138273333333334,204,254,232
708,16.964466666666667,32.02558666666667,22.866053333333333,230,254,254
709,12.14672,25.496773333333334,9.955633333333333,180,254,164
710,12.934513333333333,27.768146666666667,10.25936,154,254,144
711,13.59822,16.72342666666667,13.784973333333333,238,254,244
712,28.05586,37.055553333333336,39.157046666666666,234,254,254
713,9.310146666666666,20.057233333333333,6.466166666666667,200,254,172
714,4.696273333333333,14.979326666666667,4.8475,246,254,222
715,7.415713333333334,22.307593333333333,6.628146666666667,254,254,230
716,8.5071,23.832306666666668,6.1227133333333335,248,254,208
717,5.548426666666667,9.50702,4.3155,194,254,162
718,8.233793333333333,16.68576,6.4377933333333335,112,254,118
719,7.845293333333333,16.597146666666667,6.55638,116,254,132
720,12.29512,23.221873333333335,13.0707,164,254,156
721,4.891353333333333,18.671946666666667,6.137413333333333,108,254,108
722,4.677966666666666,17.24328,6.051213333333333,118,254,128
723,6.925113333333333,7.4796,5.75004,254,254,240
724,7.151773333333334,8.534766666666666,5.935873333333333,254,254,240
725,7.112673333333333,8.18752,5.9499466666666665,254,254,236
726,6.79424,8.122,6.516413333333333,254,254,240
727,6.9443,7.502386666666666,6.725613333333333,254,254,242
728,6.63388,11.083673333333333,5.209633333333334,216,254,188
729,7.68056,7.94756,7.066513333333333,254,254,242
730,6.593286666666667,6.251873333333333,5.840566666666667,254,254,242
731,7.1604866666666664,7.185253333333334,6.370753333333333,254,254,240
732,6.799033333333333,7.63654,6.696506666666667,254,254,240
733,7.1423266666666665,7.07476,6.770126666666667,254,254,242
734,7.446633333333334,7.692426666666667,7.147426666666667,254,254,240
735,6.900686666666667,7.697853333333334,6.45186,254,254,242
736,11.750293333333333,18.240026666666665,8.209546666666666,254,254,224
737,7.18202,11.276346666666667,5.956226666666667,254,254,242
738,7.48202,9.569746666666667,6.464,254,254,246
739,2.8147266666666666,3.33882,2.0425133333333334,254,254,234
740,5.72254,8.221013333333334,4.7201466666666665,176,254,162
741,7.562333333333333,11.51458,6.15314,254,254,242
742,53.37388,53.07425333333333,53.58932,254,254,240
743,14.453246666666667,21.712293333333335,15.680353333333333,236,254,210
744,57.999053333333336,55.75612666666667,58.41116,254,254,254
745,40.11981333333333,40.44468666666667,40.82288,250,254,232
746,13.084586666666667,17.286913333333334,13.159646666666667,254,254,204
747,44.775,42.69565333333333,46.289253333333335,238,254,244
748,47.38388666666667,45.90251333333333,47.24745333333333,254,254,240
749,44.06986666666667,44.951033333333335,45.56206,254,254,244
750,12.817406666666667,14.547986666666667,13.94762,254,254,240
751,10.323253333333334,14.93066,7.392413333333334,174,254,146
752,1.4060266666666668,7.652973333333334,1.4013066666666667,234,254,216
753,13.102673333333334,15.06754,14.542286666666667,254,254,242
754,12.539273333333334,14.121546666666667,13.673813333333333,254,254,242
755,1.46524,8.523766666666667,1.52242,254,254,240
756,1.4144333333333334,5.861046666666667,1.27256,252,254,240
757,6.5374,14.784753333333333,8.281686666666667,198,254,220
758,4.58312,15.958946666666666,6.350953333333333,152,254,160
759,5.24468,16.359506666666668,6.8926533333333335,134,254,168
760,3.529533333333333,13.142686666666666,4.114433333333333,96,254,102
761,3.5222266666666666,13.80914,4.21722,110,254,114
762,8.522126666666667,12.787686666666668,6.2364733333333335,186,254,170
763,2.79106,11.42798,3.385813333333333,102,254,105
764,5.10258,20.501973333333332,5.6914533333333335,152,254,142
765,8.437353333333334,7.069806666666667,6.91974,254,254,240
766,9.08372,7.589873333333333,7.395753333333333,254,254,242
767,4.133713333333334,13.745806666666667,5.669273333333333,120,254,134
768,5.144026666666667,20.392253333333333,5.66332,144,254,126
769,9.377366666666667,8.194133333333333,8.645506666666666,254,254,242
770,9.00246,8.363626666666667,9.0593,254,254,242
771,4.40846,15.413213333333333,6.878946666666667,118,254,156
772,5.470673333333333,20.036066666666667,5.898606666666667,150,254,134
773,9.676766666666667,13.625126666666667,7.284,196,254,186
774,9.714886666666667,8.72402,8.875926666666667,254,254,242
775,5.972286666666666,20.0692,6.29378,158,254,138
776,16.698706666666666,15.377886666666667,16.575926666666668,254,200,242
777,14.774513333333333,12.908966666666666,14.26876,254,200,242
778,20.840533333333333,16.33868,22.385906666666667,254,254,236
779,18.258086666666667,14.256893333333334,16.06467333333333,254,200,240
780,20.557653333333334,16.480793333333335,16.632726666666667,254,254,242
781,7.65758,12.399846666666667,6.823853333333333,254,254,238
782,7.413086666666667,10.129846666666667,6.4264,254,254,234
783,6.505366666666666,10.686946666666667,5.1835933333333335,208,254,196
784,7.73294,12.105653333333333,6.221666666666667,236,254,228
785,5.990873333333333,10.006106666666666,5.307753333333333,254,254,224
786,8.061593333333333,11.334406666666666,6.718453333333334,254,254,234
787,18.960653333333333,15.259426666666666,15.233426666666666,254,254,240
788,6.420393333333333,13.130533333333334,5.135366666666667,254,254,236
789,6.99788,16.562413333333332,5.497866666666667,254,254,242
790,6.057926666666667,9.249246666666666,5.080846666666667,254,254,242
791,5.91314,9.621473333333334,5.023993333333333,254,254,240
792,18.91394,16.127493333333334,15.158206666666667,254,254,242
793,16.689553333333333,14.609326666666666,13.0939,254,254,242
794,17.41584,15.56518,14.189686666666667,254,254,240
795,6.9720933333333335,10.323273333333333,5.60912,250,254,214
796,13.92776,13.180786666666666,10.967553333333333,254,254,240
797,6.638253333333333,18.01752,6.360673333333334,156,254,140
798,13.442293333333334,12.757646666666666,10.415766666666666,254,254,242
799,6.4667,16.77,5.850426666666666,188,254,156
800,13.81732,12.695213333333333,10.484946666666668,254,254,242
801,7.335453333333334,18.522333333333332,6.728253333333333,180,254,160
802,6.871833333333333,18.396486666666668,6.403273333333333,186,254,162
803,13.91056,32.37524,14.15864,230,254,244
804,10.2999,36.134906666666666,9.505926666666667,222,254,188
805,13.38468,37.657313333333335,12.791106666666666,218,254,226
806,8.066993333333333,12.504073333333332,6.13106,186,254,192
807,6.378853333333334,11.039446666666667,5.332113333333333,254,254,242
808,6.2131066666666666,11.947106666666667,5.307906666666667,254,254,242
809,6.9800466666666665,26.24778,7.79038,148,254,162
810,5.1100666666666665,29.65506,6.70508,164,254,206
811,5.829893333333334,29.051766666666666,6.71434,184,254,188
812,6.8813466666666665,28.016206666666665,7.691566666666667,190,254,204
813,5.967633333333334,29.0739,7.181813333333333,190,254,202
814,7.94766,29.665886666666665,8.39228,200,254,240
815,11.413226666666667,14.324746666666666,8.866913333333333,254,254,222
816,11.275193333333334,14.402486666666666,8.826326666666667,254,254,226
817,6.9685733333333335,11.464273333333333,6.112306666666667,254,254,226
818,15.04036,18.29546,11.469166666666666,244,254,206
819,15.922213333333334,20.097646666666666,12.001693333333334,254,254,230
820,15.64886,19.779126666666667,11.926553333333333,254,254,216
821,17.2185,21.304133333333333,12.961693333333333,254,254,226
822,8.035166666666667,9.527173333333334,9.354973333333334,254,254,240
823,17.005073333333332,21.714713333333332,17.61822,254,254,242
824,14.0297,18.160453333333333,11.389406666666666,254,254,226
825,8.281326666666667,10.119473333333334,7.02134,254,254,242
826,8.359466666666666,10.824953333333333,6.980486666666667,254,254,242
827,14.480993333333334,18.642953333333335,12.102313333333333,254,254,242
828,7.517333333333333,10.500386666666667,6.353853333333333,254,254,232
829,6.5417,7.272193333333333,7.132546666666666,254,254,254
830,7.234266666666667,7.659846666666667,7.306133333333333,252,254,254
831,15.495206666666666,11.409406666666667,14.40786,254,194,236
832,11.610786666666666,8.395266666666666,10.833206666666667,254,254,224
833,23.2302,19.60214,24.016493333333333,254,254,240
834,22.583193333333334,20.690013333333333,24.166093333333333,254,197,240
835,23.8586,20.928786666666667,24.6731,254,254,234
836,20.007693333333332,20.49158,20.596213333333335,254,254,234
837,18.88524,18.158713333333335,18.586206666666666,254,254,240
838,8.122653333333334,8.516526666666667,7.115086666666667,254,254,224
839,6.20248,14.49284,5.08832,254,254,238
840,7.724893333333333,10.270006666666667,6.488933333333334,254,254,226
841,45.00976,39.10122666666667,29.0101,236,254,184
842,22.852706666666666,20.695413333333335,13.821013333333333,254,254,200
843,33.67554666666667,22.81508,25.943373333333334,254,254,236
844,32.00927333333333,26.640393333333332,25.3925,254,254,240
845,29.147653333333334,21.11062,20.920273333333334,254,254,226
846,32.688966666666666,25.107693333333334,23.81182,254,254,236
847,31.698866666666667,28.51964,30.23932,254,254,238
848,28.31632,22.173653333333334,18.551653333333334,254,254,224
849,31.35334,32.66182666666667,27.75066,254,254,240
850,7.70392,9.467286666666666,6.5975866666666665,254,254,250
851,5.99012,9.036773333333333,5.25168,254,254,244
852,26.2116,27.66946,27.379393333333333,254,254,242
853,24.776746666666668,25.660213333333335,22.310786666666665,254,254,240
854,23.190886666666668,18.584006666666667,17.38505333333333,254,254,224
855,8.955946666666666,45.53764666666667,8.552626666666667,102,254,102
856,14.585746666666667,42.63156,10.6975,140,254,126
857,10.70782,36.179946666666666,12.651813333333333,68,254,98
858,16.45718,36.0404,15.951306666666667,130,254,148
859,15.93486,35.610913333333336,16.625326666666666,114,254,152
860,1.5249533333333334,6.865026666666667,2.14318,78,254,110
861,2.8616266666666665,8.453353333333334,3.4943933333333335,214,254,220
862,6.751233333333333,9.51414,5.997013333333333,254,254,236
863,1.3612133333333334,6.612326666666666,1.8623066666666668,76,254,106
864,0.88628,7.610953333333334,2.043,82,254,152
865,15.508653333333333,22.521453333333334,18.696446666666667,254,254,242
866,14.980253333333334,22.44276,18.58892,254,254,250
867,15.680846666666667,22.483306666666667,18.005286666666667,254,254,250
868,16.952613333333332,25.10296,20.47805333333333,254,254,242
869,14.22586,15.994766666666667,14.99978,254,254,242
870,29.967473333333334,37.27152,16.81084,254,254,242
871,9.494213333333333,7.73298,5.690906666666667,254,200,202
872,9.357433333333333,8.02492,5.729806666666667,254,200,208
873,6.506666666666667,9.7926,5.70522,254,254,242
874,15.015973333333333,17.477586666666667,8.23076,226,254,182
875,11.580906666666667,16.4607,6.36828,214,254,168
876,5.1096,10.98484,2.84044,162,254,112
877,8.903786666666667,15.755193333333333,5.585853333333334,210,254,192
878,18.553206666666668,28.22762,10.4465,246,254,176
879,23.14808,30.926753333333334,14.79596,232,254,184
880,20.24938,31.934306666666668,15.37402,254,254,218
881,11.493966666666667,17.98138,6.324353333333334,142,254,82
882,10.597966666666666,15.392913333333333,6.052506666666667,254,254,200
883,13.435753333333333,18.50756,7.7084866666666665,254,254,202
884,7.185333333333333,9.852953333333334,6.30862,254,254,236
885,12.490826666666667,23.435,8.758566666666667,254,254,228
886,12.483606666666667,22.727846666666668,8.572766666666666,254,254,242
887,18.064266666666665,27.312606666666667,10.743493333333333,254,254,214
888,12.455146666666666,22.647813333333332,8.55572,254,254,240
889,8.201553333333333,12.60602,4.869806666666666,254,254,218
890,8.499706666666667,17.03170666666667,7.345773333333334,254,254,254
891,8.52946,17.492393333333332,7.344353333333333,254,254,252
892,9.472486666666667,16.47286,9.108766666666666,254,254,242
893,8.549846666666667,15.408373333333333,7.645566666666666,254,254,242
894,11.07992,18.030906666666667,10.6572,254,254,242
895,9.353126666666666,20.969646666666666,8.073406666666667,254,254,242
896,12.41102,21.61032,11.64884,254,254,242
897,11.477993333333334,21.22762,10.65708,254,254,246
898,42.794086666666665,53.934693333333335,45.159886666666665,254,254,252
899,27.82164,36.86068,33.22009333333333,254,254,252
900,25.43082,29.776366666666668,20.94666,254,254,242
901,30.336553333333335,36.06537333333333,23.899493333333332,254,254,242
902,18.06182,24.319453333333332,17.072326666666665,254,254,242
903,11.69696,16.67918,11.1256,254,254,242
904,11.95778,17.97112,11.601086666666667,254,254,242
905,11.334853333333333,17.136806666666665,11.01442,254,254,242
906,7.20874,15.961106666666666,5.73824,254,254,240
907,8.277853333333333,17.205746666666666,6.920913333333333,254,254,252
908,8.133933333333333,17.058313333333334,6.811366666666666,254,254,248
909,8.26888,15.819273333333333,7.174066666666667,254,254,244
910,4.038306666666666,13.319033333333334,5.1351466666666665,106,254,124
911,3.38098,11.45064,4.01404,110,254,142
912,4.4524,13.318446666666667,5.1307133333333335,126,254,136
913,3.4000333333333335,15.051933333333332,4.220406666666666,86,254,102
914,3.8849133333333334,14.24716,4.83062,96,254,132
915,3.2005733333333333,15.28646,4.2831133333333336,104,254,138
916,6.382686666666666,29.06826,6.71118,254,254,254
917,7.069813333333333,28.72672,7.734546666666667,142,254,142
918,3.1647066666666666,21.4337,3.629566666666667,254,254,240
919,2.6792933333333333,21.952066666666667,3.4054466666666667,254,254,240
920,2.6792933333333333,21.952066666666667,3.4054466666666667,254,254,240
921,2.66996,18.53422,2.6771,254,254,234
922,2.9766133333333333,17.48946,2.59992,254,254,244
923,2.1863333333333332,14.170973333333333,1.81002,254,254,234
924,27.28554,33.22928666666667,24.0193,254,254,242
925,35.35846,42.455513333333336,30.06118,254,254,230
926,24.793046666666665,32.051653333333334,22.572593333333334,254,254,234
927,18.187333333333335,23.723933333333335,16.74602,254,254,228
928,11.398733333333332,32.828253333333336,9.813253333333334,228,254,186
929,22.601766666666666,30.528406666666665,21.241766666666667,254,254,240
930,22.821926666666666,31.495513333333335,21.884846666666668,254,254,240
931,25.753866666666667,34.59264,24.037653333333335,254,254,240
932,19.663846666666668,28.845333333333333,19.93288666666667,254,254,240
933,17.58884,26.000753333333332,18.080193333333334,254,254,236
934,18.66392,27.229406666666666,20.421146666666665,254,254,230
935,14.983613333333333,23.34164,17.481593333333333,254,254,220
936,15.104226666666667,21.84392,16.506186666666668,254,254,210
937,15.979326666666667,22.243686666666665,17.21636,254,254,208
938,18.333773333333333,19.955093333333334,16.059433333333335,254,254,206
939,11.160446666666667,33.577913333333335,12.721113333333333,222,254,242
940,18.479986666666665,19.05516,14.151433333333333,254,254,194
941,15.304666666666666,17.093413333333334,11.776326666666666,254,254,194
942,8.94886,13.791713333333334,6.57928,248,254,228
943,4.853593333333333,10.785566666666666,3.62196,252,254,201
944,14.990646666666667,20.651413333333334,18.423086666666666,254,254,242
945,21.53068,34.21644,33.14447333333333,254,254,242
946,28.017106666666667,31.29693333333333,36.261086666666664,254,254,244
947,24.320626666666666,32.731386666666666,37.7817,254,254,242
948,27.61008,30.953746666666667,37.14366,254,254,242
949,23.058506666666666,25.81294,28.99862,254,254,242
950,6.469686666666667,12.461226666666667,5.470206666666667,254,254,242
951,20.9306,24.246513333333333,26.410066666666665,254,254,244
952,18.090386666666667,25.977133333333335,26.52914,254,254,246
953,17.923966666666665,22.36236,23.038586666666667,254,254,242
954,15.25986,19.321486666666665,20.723493333333334,254,254,244
955,14.298373333333334,19.60546666666667,19.896853333333333,254,254,242
956,20.43222,23.1589,26.3122,254,254,244
957,18.706,24.009753333333332,24.70243333333333,254,254,248
958,19.639126666666666,24.371166666666667,24.6288,254,254,250
959,17.038166666666665,21.791346666666666,20.573866666666667,254,254,242
960,14.04298,19.704146666666666,19.17764,254,254,246
961,7.906506666666667,11.3398,6.360666666666667,254,254,242
962,20.132233333333332,18.57338,21.41,254,254,242
963,12.336806666666666,16.909566666666667,16.193513333333332,254,254,244
964,13.807053333333334,19.010746666666666,17.023326666666666,254,254,244
965,11.96222,16.146453333333334,14.829053333333333,254,254,242
966,12.59934,18.148806666666665,15.425466666666667,254,254,242
967,11.28074,16.0156,12.98984,254,254,254
968,12.03264,16.540586666666666,12.660393333333333,254,254,254
969,12.001133333333334,16.40328,13.190206666666667,254,254,244
970,11.314366666666666,16.469773333333332,13.15244,254,254,252
971,10.275586666666667,14.84166,12.142793333333334,254,254,244
972,9.817286666666666,13.84322,11.355046666666667,254,254,250
973,18.59784,17.014826666666668,19.397466666666666,254,254,242
974,11.056253333333334,15.895106666666667,12.462853333333333,254,254,254
975,11.71358,16.904326666666666,12.675046666666667,254,254,244
976,10.874226666666667,15.19076,11.832186666666667,254,254,254
977,12.04176,17.16654,12.029206666666667,254,254,254
978,16.59114,26.04118666666667,17.349386666666668,254,254,252
979,18.28566,28.625913333333333,18.70806,254,254,254
980,16.98306,29.4673,19.77174,254,254,242
981,16.690333333333335,25.83638,17.935333333333332,254,254,242
982,15.60064,20.23394,14.683926666666666,254,254,240
983,3.61094,6.004826666666666,3.37602,254,254,208
984,14.57536,16.2361,15.952906666666667,254,254,234
985,21.92328,30.859226666666668,20.32593333333333,254,254,236
986,23.404906666666665,32.16346,20.92478,254,254,250
987,23.447226666666666,32.14198666666667,20.6448,254,254,242
988,25.02516,34.84961333333333,22.70426,254,254,242
989,22.045646666666666,31.520853333333335,19.67328,254,254,242
990,22.165386666666667,31.80454,19.978726666666667,254,254,242
991,20.879806666666667,30.32504,18.771386666666668,254,254,240
992,21.463313333333332,31.54772,20.422146666666666,254,254,250
993,22.381753333333332,32.089573333333334,21.156866666666666,254,254,242
994,21.482693333333334,31.062193333333333,20.077806666666667,254,254,242
995,16.528953333333334,17.76284,18.052233333333334,254,254,234
996,20.73536,30.613506666666666,20.428246666666666,254,254,242
997,17.617813333333334,27.044473333333332,18.218846666666668,254,254,242
998,18.645053333333333,28.71112,20.145606666666666,254,254,244
999,17.239466666666665,25.874513333333333,18.76358,254,254,242
1000,17.686286666666668,26.944273333333335,20.117473333333333,254,254,244
1001,15.94752,23.93576,19.228233333333332,254,254,254
1002,16.76878,21.119766666666667,17.899313333333332,254,254,254
1003,16.99366,19.983646666666665,17.503266666666665,254,254,244
1004,18.26546,19.21146,16.583193333333334,254,254,242
1005,14.39392,18.735153333333333,11.865273333333333,254,254,237
1006,10.403206666666666,9.179453333333333,10.3388,254,254,236
1007,12.1802,16.348066666666668,9.679546666666667,254,254,232
1008,7.8412733333333335,13.384393333333334,6.212653333333333,254,254,236
1009,12.0667,16.509326666666666,12.940206666666667,254,254,242
1010,13.170986666666666,19.35458,15.417873333333333,254,254,248
1011,13.393286666666667,18.64564,15.167133333333334,254,254,242
1012,13.588713333333333,19.003526666666666,15.394893333333334,254,254,242
1013,14.2889,21.3164,16.57388,254,254,242
1014,13.53496,19.79286,15.381453333333333,254,254,242
1015,12.676506666666667,19.5673,15.201366666666667,254,254,242
1016,13.606793333333334,21.130586666666666,15.664313333333334,254,254,242
1017,13.134433333333334,11.309193333333333,13.678326666666667,254,254,238
1018,10.946413333333334,15.70954,12.433773333333333,254,254,242
1019,12.016733333333333,15.736966666666667,13.3811,254,254,242
1020,12.61316,17.507353333333334,13.752653333333333,254,254,242
1021,11.41426,16.004773333333333,13.201346666666666,254,254,242
1022,10.985673333333333,15.062786666666666,12.505653333333333,254,254,242
1023,11.03486,15.38914,12.44502,254,254,242
1024,11.1886,16.751506666666668,12.699886666666666,254,254,242
1025,10.930473333333333,16.35026,12.134133333333333,254,254,242
1026,11.782646666666666,17.083826666666667,12.46576,254,254,242
1027,11.44952,16.896553333333333,12.534866666666666,254,254,242
1028,17.955713333333332,17.52316,18.746973333333333,254,254,236
1029,5.5776666666666666,10.855786666666667,5.1026533333333335,254,254,228
1030,5.54136,10.648993333333333,4.9713666666666665,254,254,236
1031,8.05304,9.52094,6.394193333333333,252,254,224
1032,2.64756,3.1900133333333334,1.9841066666666667,254,254,242
1033,5.652546666666667,10.736506666666667,4.96862,254,254,234
1034,5.427693333333333,10.4708,4.791153333333333,250,254,230
1035,8.120766666666666,9.341946666666667,6.392246666666667,254,254,224
1036,6.73126,10.53714,5.777333333333333,254,254,234
1037,5.49784,10.63342,4.95008,250,254,228
1038,7.92564,9.56902,6.5278133333333335,254,254,224
1039,13.44202,11.54646,10.276906666666667,254,254,242
1040,10.687186666666667,21.34048,7.010013333333333,248,254,238
1041,10.708826666666667,20.35344,9.098506666666667,240,254,192
1042,10.733093333333333,40.261673333333334,13.296426666666667,126,254,142
1043,7.481186666666667,9.19924,6.432213333333333,254,254,242
1044,11.079613333333333,37.20738,12.368466666666666,158,254,174
1045,9.453153333333333,37.01436,11.697426666666667,152,254,170
1046,11.855026666666667,35.53313333333333,13.30628,202,254,216
1047,10.476606666666667,39.48171333333333,11.293566666666667,158,254,176
1048,8.23072,35.073366666666665,9.380666666666666,128,254,152
1049,9.17876,37.87768666666667,10.97808,146,254,164
1050,11.37898,35.539413333333336,12.341686666666666,186,254,196
1051,10.381266666666667,34.7891,11.845486666666666,166,254,180
1052,8.731913333333333,33.361686666666664,10.097333333333333,156,254,184
1053,8.964066666666668,37.95458,12.253593333333333,100,254,144
1054,7.827833333333333,11.069393333333334,6.294286666666666,254,254,240
1055,7.52556,34.87549333333333,9.344546666666666,124,254,146
1056,10.313633333333334,36.4706,12.385946666666667,210,254,254
1057,10.175806666666666,36.20004,12.881,186,254,248
1058,9.521286666666667,36.158966666666664,12.842173333333333,208,254,232
1059,9.51794,34.63624,12.24708,216,254,228
1060,9.100686666666666,35.117133333333335,11.28804,188,254,218
1061,7.658413333333334,17.59178,5.756093333333333,142,254,120
1062,9.301473333333334,34.3364,11.026253333333333,216,254,254
1063,7.483973333333333,16.5382,5.69988,150,254,130
1064,8.84972,36.84523333333333,12.71786,144,254,224
1065,2.6635866666666668,3.18566,1.9700333333333333,254,254,238
1066,8.27234,17.566113333333334,6.191333333333334,166,254,142
1067,7.972653333333334,35.42194,10.546366666666666,158,254,216
1068,6.806533333333333,15.91634,5.13604,146,254,122
1069,5.599706666666667,32.01040666666667,7.759026666666666,144,254,158
1070,7.285073333333333,16.34502,5.472146666666666,180,254,142
1071,6.965333333333334,30.816753333333335,8.62804,148,254,182
1072,6.828373333333333,15.565173333333334,5.211186666666666,148,254,144
1073,7.156446666666667,31.72484,9.008773333333334,192,254,254
1074,5.337166666666667,14.604386666666667,4.0391,156,254,126
1075,5.711946666666667,32.21617333333333,7.293393333333333,128,254,152
1076,31.391933333333334,19.148813333333333,12.71894,200,176,121
1077,45.71086666666667,28.93768,18.866586666666667,200,144,109
1078,35.96646666666667,23.36576,14.55918,200,162,121
1079,46.54018,30.484473333333334,18.657053333333334,200,167,121
1080,38.059286666666665,25.03178,14.98006,200,167,121
1081,38.059286666666665,25.03178,14.98006,200,167,121
1082,46.78706,30.786233333333332,18.765433333333334,200,170,121
1083,32.69986,21.204813333333334,13.35802,200,173,121
1084,32.611246666666666,21.02284,13.2924,200,170,121
1085,31.985726666666668,20.84038,13.101933333333333,200,165,121
1086,28.26994,17.89666,11.58078,200,163,121
1087,28.26994,17.89666,11.58078,200,163,121
1088,42.942233333333334,26.30572,17.535613333333334,200,147,121
1089,32.58112666666667,20.847246666666667,13.27168,200,173,121
1090,35.17148,21.788173333333333,13.969186666666667,200,174,121
1091,35.17148,21.788173333333333,13.969186666666667,200,174,121
1092,28.75462,17.244086666666668,11.557186666666666,200,169,121
1093,29.138733333333334,17.49025333333333,11.563253333333334,200,175,121
1094,28.274486666666668,17.312213333333332,11.154626666666667,200,174,121
1095,28.335053333333335,16.88802,10.9219,200,187,121
1096,28.453433333333333,16.656326666666665,10.854693333333334,200,179,121
1097,21.87034,12.45412,8.042906666666667,200,164,121
1098,21.264113333333334,11.87218,7.679006666666667,200,163,121
1099,38.02616,22.917353333333335,15.096826666666667,200,143,108
1100,21.264113333333334,11.87218,7.679006666666667,200,163,121
1101,19.11858,10.223273333333333,6.63656,200,160,121
1102,20.49886,10.85524,6.9965,200,157,121
1103,20.309126666666668,10.556386666666667,6.825366666666667,200,157,121
1104,19.247773333333335,9.651933333333334,6.299093333333333,200,154,121
1105,18.09164,8.737193333333334,5.692293333333334,200,151,121
1106,18.29638,8.875406666666667,5.69964,200,160,121
1107,18.29638,8.875406666666667,5.69964,200,160,121
1108,17.442186666666668,8.373746666666667,5.34298,200,164,121
1109,18.619353333333333,7.854446666666667,5.202886666666667,200,150,121
1110,36.677793333333334,22.35496,14.742406666666668,200,140,121
1111,10.725866666666667,3.5872933333333332,2.5588933333333332,200,148,121
1112,65.86687333333333,42.04828,24.57298,200,139,103
1113,73.56022,47.07861333333334,29.650253333333332,200,159,119
1114,64.71394666666667,41.13862666666667,25.558226666666666,200,131,105
1115,69.30954,44.247706666666666,28.12160666666667,200,151,120
1116,72.30878,45.802946666666664,28.020286666666667,200,151,121
1117,46.30750666666667,30.106373333333334,19.611466666666665,200,152,121
1118,62.05224,39.525953333333334,25.03268,200,155,121
1119,69.44127333333333,44.58074,27.63492,200,153,121
1120,46.2231,31.05382,20.226633333333332,200,161,121
1121,30.81804,18.460066666666666,12.10212,200,161,121
1122,39.31539333333333,26.31276666666667,17.089786666666665,200,158,121
1123,71.55198,46.17503333333333,29.423613333333332,200,158,121
1124,48.28408666666667,32.16002,21.68536,200,159,121
1125,37.74017333333333,26.197993333333333,17.23864,200,159,121
1126,58.254173333333334,38.15912,24.612333333333332,200,158,121
1127,40.71876,27.853173333333334,18.345793333333333,200,180,121
1128,63.589166666666664,41.974626666666666,27.257273333333334,200,167,121
1129,40.72316,27.212893333333334,17.14888,200,161,121
1130,49.920746666666666,34.09974666666667,22.014993333333333,200,159,121
1131,43.38919333333333,28.877066666666668,18.599226666666667,200,158,121
1132,29.703726666666668,17.247933333333332,11.328633333333334,200,140,120
1133,50.068,33.993073333333335,21.68036,200,163,121
1134,37.03346,24.935386666666666,15.853826666666667,200,160,121
1135,53.036926666666666,35.962293333333335,23.06888,200,160,121
1136,48.82537333333333,33.20842666666667,21.396646666666665,200,156,121
1137,48.82537333333333,33.20842666666667,21.396646666666665,200,156,121
1138,51.89373333333333,35.19836,22.49442,200,157,121
1139,38.046193333333335,25.880113333333334,16.51394,200,159,121
1140,32.73809333333333,22.267266666666668,14.546,200,159,121
1141,33.266733333333335,22.621586666666666,14.527833333333334,200,159,121
1142,30.6142,20.757673333333333,13.244106666666667,200,159,121
1143,27.351293333333334,15.10968,9.795106666666667,200,138,118
1144,35.373066666666666,23.98818,15.646333333333333,200,159,121
1145,33.71388666666667,22.86936,14.585866666666666,200,159,121
1146,31.36002,21.153613333333332,13.546886666666667,200,158,121
1147,32.58119333333333,22.05153333333333,14.32786,200,158,121
1148,34.18252,23.056533333333334,14.899253333333334,200,159,121
